transaction_id,user_id,transaction_date,plan_type,revenue
2299,21480,2024-04-15,monthly,20
2300,21494,2024-02-14,monthly,20
2301,21499,2024-03-09,monthly,20
2302,21511,2024-02-01,annual,200
2303,21515,2024-05-22,monthly,20
2304,21519,2024-05-06,annual,200
2305,21521,2024-03-30,monthly,20
2306,21536,2024-05-11,monthly,20
2307,21546,2024-08-13,monthly,20
2308,21568,2024-01-25,monthly,20
2309,21570,2024-06-24,annual,200
2310,21574,2024-02-16,monthly,20
2311,21581,2024-03-18,monthly,20
2312,21587,2024-05-23,annual,200
2313,21625,2024-08-17,annual,200
2314,21644,2024-08-31,monthly,20
2315,21670,2024-05-08,monthly,20
2316,21694,2024-08-20,monthly,20
2317,21701,2024-04-05,monthly,20
2318,21706,2024-07-06,monthly,20
2319,21713,2024-08-02,annual,200
2320,21716,2024-02-22,monthly,20
2321,21722,2024-07-16,annual,200
2322,21724,2024-02-22,monthly,20
2323,21735,2024-03-10,monthly,20
2324,21754,2024-05-02,monthly,20
2325,21758,2024-06-12,annual,200
2326,21767,2024-04-29,monthly,20
2327,21779,2024-02-20,monthly,20
2328,21789,2024-07-12,annual,200
2329,21792,2024-04-13,monthly,20
2330,21811,2024-07-24,monthly,20
2331,21813,2024-02-24,monthly,20
2332,21814,2024-08-01,monthly,20
2333,21822,2024-05-30,annual,200
2334,21846,2024-08-31,annual,200
2335,21864,2024-07-31,monthly,20
2336,21870,2024-08-11,monthly,20
2337,21875,2024-08-24,annual,200
2338,21876,2024-05-23,annual,200
2339,21891,2024-03-04,monthly,20
2340,21895,2024-01-15,annual,200
2341,21920,2024-04-11,monthly,20
2342,21930,2024-07-22,monthly,20
2343,21934,2024-02-12,monthly,20
2344,21937,2024-03-26,monthly,20
2345,21948,2024-08-17,annual,200
2346,21952,2024-04-05,monthly,20
2347,21962,2024-04-20,annual,200
2348,21971,2024-04-25,monthly,20
2349,21980,2024-07-31,annual,200
2350,21992,2024-07-24,monthly,20
2351,21995,2024-03-26,annual,200
2352,22006,2024-05-26,annual,200
2353,22019,2024-01-15,monthly,20
2354,22029,2024-07-15,monthly,20
2355,22030,2024-08-15,monthly,20
2356,22039,2024-02-07,annual,200
2357,22047,2024-03-05,monthly,20
2358,22052,2024-05-12,annual,200
2359,22065,2024-05-28,annual,200
2360,22066,2024-08-03,monthly,20
2361,22086,2024-05-26,monthly,20
2362,22091,2024-08-08,monthly,20
2363,22104,2024-01-21,monthly,20
2364,22117,2024-03-12,monthly,20
2365,22124,2024-01-20,annual,200
2366,22159,2024-05-05,annual,200
2367,22168,2024-03-24,monthly,20
2368,22171,2024-08-12,annual,200
2369,22176,2024-04-24,monthly,20
2370,22178,2024-06-25,monthly,20
2371,22185,2024-02-01,annual,200
2372,22190,2024-08-06,annual,200
2373,22192,2024-08-21,monthly,20
2374,22196,2024-03-12,monthly,20
2375,22203,2024-06-27,monthly,20
2376,22210,2024-02-26,monthly,20
2377,22215,2024-01-11,annual,200
2378,22231,2024-05-18,monthly,20
2379,22250,2024-03-27,annual,200
2380,22257,2024-07-20,monthly,20
2381,22268,2024-02-12,annual,200
2382,22270,2024-04-11,monthly,20
2383,22275,2024-05-29,annual,200
2384,22287,2024-04-24,monthly,20
2385,22292,2024-08-03,annual,200
2386,22302,2024-01-13,annual,200
2387,22304,2024-06-23,monthly,20
2388,22305,2024-02-18,monthly,20
2389,22309,2024-04-20,monthly,20
2390,22315,2024-08-19,monthly,20
2391,22339,2024-08-22,monthly,20
2392,22355,2024-03-20,annual,200
2393,22361,2024-02-03,annual,200
2394,22374,2024-07-03,monthly,20
2395,22376,2024-07-09,monthly,20
2396,22400,2024-03-17,monthly,20
2397,22404,2024-05-06,monthly,20
2398,22417,2024-06-12,monthly,20
2399,22420,2024-07-02,monthly,20
2400,22432,2024-05-29,monthly,20
2401,22440,2024-06-05,monthly,20
2402,22443,2024-04-21,monthly,20
2403,22470,2024-04-23,monthly,20
2404,22472,2024-01-26,monthly,20
2405,22480,2024-07-24,monthly,20
2406,22490,2024-01-31,monthly,20
2407,22495,2024-06-13,monthly,20
2408,22496,2024-08-09,monthly,20
2409,22503,2024-01-12,annual,200
2410,22561,2024-02-26,monthly,20
2411,22564,2024-02-01,annual,200
2412,22579,2024-05-07,monthly,20
2413,22583,2024-05-26,monthly,20
2414,22588,2024-08-25,monthly,20
2415,22597,2024-07-15,annual,200
2416,22600,2024-02-13,annual,200
2417,22604,2024-07-08,monthly,20
2418,22614,2024-01-20,monthly,20
2419,22616,2024-05-05,annual,200
2420,22646,2024-03-02,annual,200
2421,22647,2024-04-23,annual,200
2422,22658,2024-03-28,monthly,20
2423,22669,2024-04-28,monthly,20
2424,22670,2024-03-30,annual,200
2425,22673,2024-03-21,annual,200
2426,22683,2024-07-10,monthly,20
2427,22688,2024-08-06,annual,200
2428,22693,2024-02-25,monthly,20
2429,22702,2024-02-12,annual,200
2430,22712,2024-08-19,annual,200
2431,22723,2024-03-03,monthly,20
2432,22725,2024-07-17,monthly,20
2433,22729,2024-05-23,monthly,20
2434,22744,2024-03-03,monthly,20
2435,22748,2024-08-12,monthly,20
2436,22751,2024-03-06,monthly,20
2437,22755,2024-01-20,monthly,20
2438,22757,2024-07-15,monthly,20
2439,22771,2024-07-22,monthly,20
2440,22774,2024-03-26,annual,200
2441,22783,2024-05-18,monthly,20
2442,22784,2024-03-10,monthly,20
2443,22796,2024-03-28,monthly,20
2444,22802,2024-03-23,monthly,20
2445,22814,2024-05-31,monthly,20
2446,22835,2024-02-26,monthly,20
2447,22840,2024-08-10,monthly,20
2448,22846,2024-02-09,monthly,20
2449,22848,2024-02-26,annual,200
2450,22856,2024-06-28,monthly,20
2451,22861,2024-05-18,monthly,20
2452,22865,2024-04-04,monthly,20
2453,22867,2024-05-05,monthly,20
2454,22878,2024-05-08,annual,200
2455,22918,2024-02-16,monthly,20
2456,22922,2024-01-18,annual,200
2457,22930,2024-05-18,monthly,20
2458,22940,2024-08-05,monthly,20
2459,22945,2024-03-15,annual,200
2460,22947,2024-05-23,monthly,20
2461,22948,2024-05-09,monthly,20
2462,22952,2024-08-13,monthly,20
2463,22959,2024-05-14,monthly,20
2464,22961,2024-05-16,monthly,20
2465,22962,2024-07-07,annual,200
2466,22964,2024-04-15,monthly,20
2467,22978,2024-08-21,monthly,20
2468,22980,2024-01-24,annual,200
2469,22984,2024-01-21,monthly,20
2470,22986,2024-05-09,monthly,20
2471,22989,2024-05-16,monthly,20
2472,22995,2024-03-11,monthly,20
2473,23012,2024-07-18,annual,200
2474,23017,2024-08-13,annual,200
2475,23021,2024-06-29,monthly,20
2476,23024,2024-03-25,annual,200
2477,23035,2024-08-14,annual,200
2478,23042,2024-01-26,monthly,20
2479,23043,2024-06-21,monthly,20
2480,23074,2024-08-28,annual,200
2481,23077,2024-08-17,annual,200
2482,23078,2024-02-01,monthly,20
2483,23081,2024-02-07,annual,200
2484,23089,2024-02-29,monthly,20
2485,23096,2024-06-30,monthly,20
2486,23125,2024-08-07,annual,200
2487,23129,2024-08-26,monthly,20
2488,23135,2024-08-23,monthly,20
2489,23139,2024-04-05,monthly,20
2490,23169,2024-08-07,monthly,20
2491,23175,2024-06-21,monthly,20
2492,23179,2024-06-25,monthly,20
2493,23189,2024-04-17,monthly,20
2494,23194,2024-08-10,monthly,20
2495,23220,2024-01-24,monthly,20
2496,23226,2024-07-11,annual,200
2497,23230,2024-07-11,annual,200
2498,23244,2024-01-09,monthly,20
2499,23248,2024-02-21,annual,200
2500,23249,2024-04-16,annual,200
2501,23251,2024-03-12,monthly,20
2502,23260,2024-07-07,annual,200
2503,23279,2024-08-01,monthly,20
2504,23280,2024-02-06,monthly,20
2505,23285,2024-07-31,monthly,20
2506,23295,2024-03-25,monthly,20
2507,23302,2024-04-02,annual,200
2508,23318,2024-01-27,monthly,20
2509,23322,2024-02-20,monthly,20
2510,23334,2024-01-22,annual,200
2511,23351,2024-05-05,monthly,20
2512,23355,2024-08-08,monthly,20
2513,23403,2024-01-24,monthly,20
2514,23406,2024-08-04,monthly,20
2515,23417,2024-05-29,annual,200
2516,23431,2024-04-08,monthly,20
2517,23432,2024-05-13,annual,200
2518,23465,2024-07-21,monthly,20
2519,23472,2024-07-02,monthly,20
2520,23473,2024-01-30,monthly,20
2521,23482,2024-07-16,annual,200
2522,23497,2024-03-10,monthly,20
2523,23502,2024-08-18,monthly,20
2524,23510,2024-08-23,monthly,20
2525,23539,2024-07-01,annual,200
2526,23560,2024-06-04,annual,200
2527,23561,2024-04-28,monthly,20
2528,23562,2024-05-23,monthly,20
2529,23569,2024-05-30,monthly,20
2530,23584,2024-08-01,monthly,20
2531,23585,2024-06-22,monthly,20
2532,23597,2024-07-04,monthly,20
2533,23598,2024-07-22,monthly,20
2534,23601,2024-06-09,monthly,20
2535,23605,2024-02-22,monthly,20
2536,23611,2024-06-08,monthly,20
2537,23615,2024-09-08,monthly,20
2538,23619,2024-07-15,monthly,20
2539,23627,2024-05-16,annual,200
2540,23628,2024-06-08,monthly,20
2541,23643,2024-08-18,monthly,20
2542,23655,2024-04-15,monthly,20
2543,23665,2024-06-03,monthly,20
2544,23669,2024-02-20,monthly,20
2545,23670,2024-05-13,annual,200
2546,23700,2024-02-11,monthly,20
2547,23704,2024-09-04,monthly,20
2548,23723,2024-06-20,monthly,20
2549,23724,2024-02-23,monthly,20
2550,23728,2024-04-21,monthly,20
2551,23729,2024-03-02,annual,200
2552,23739,2024-03-22,monthly,20
2553,23757,2024-01-16,monthly,20
2554,23760,2024-02-15,monthly,20
2555,23767,2024-08-15,monthly,20
2556,23770,2024-06-08,monthly,20
2557,23784,2024-02-12,monthly,20
2558,23793,2024-03-29,monthly,20
2559,23799,2024-06-06,monthly,20
2560,23814,2024-05-17,monthly,20
2561,23826,2024-07-20,annual,200
2562,23829,2024-03-28,monthly,20
2563,23830,2024-03-12,annual,200
2564,23840,2024-02-03,monthly,20
2565,23841,2024-06-18,annual,200
2566,23859,2024-04-24,annual,200
2567,23860,2024-04-01,monthly,20
2568,23910,2024-01-23,annual,200
2569,23929,2024-08-22,monthly,20
2570,23933,2024-07-01,annual,200
2571,23934,2024-05-11,annual,200
2572,23951,2024-06-28,annual,200
2573,23965,2024-05-25,annual,200
2574,23966,2024-08-22,monthly,20
2575,23972,2024-02-18,monthly,20
2576,23976,2024-04-18,annual,200
2577,23985,2024-08-08,monthly,20
2578,24002,2024-05-23,monthly,20
2579,24017,2024-06-07,monthly,20
2580,24024,2024-04-09,monthly,20
2581,24040,2024-02-04,monthly,20
2582,24054,2024-05-08,monthly,20
2583,24090,2024-02-28,monthly,20
2584,24094,2024-03-11,monthly,20
2585,24101,2024-03-02,monthly,20
2586,24117,2024-03-08,monthly,20
2587,24119,2024-04-07,monthly,20
2588,24120,2024-08-30,annual,200
2589,24129,2024-04-24,annual,200
2590,24131,2024-07-29,monthly,20
2591,24141,2024-03-03,monthly,20
2592,24167,2024-04-29,monthly,20
2593,24176,2024-03-20,monthly,20
2594,24178,2024-05-07,monthly,20
2595,24181,2024-02-13,monthly,20
2596,24192,2024-03-06,monthly,20
2597,24197,2024-03-15,annual,200
2598,24198,2024-06-14,monthly,20
2599,24209,2024-05-22,monthly,20
2600,24225,2024-05-04,annual,200
2601,24251,2024-02-22,monthly,20
2602,24252,2024-06-22,monthly,20
2603,24257,2024-03-13,monthly,20
2604,24276,2024-06-27,monthly,20
2605,24293,2024-05-06,annual,200
2606,24296,2024-02-17,monthly,20
2607,24309,2024-08-23,annual,200
2608,24314,2024-04-21,monthly,20
2609,24318,2024-03-24,monthly,20
2610,24324,2024-04-20,annual,200
2611,24328,2024-07-13,monthly,20
2612,24331,2024-04-10,monthly,20
2613,24332,2024-02-16,monthly,20
2614,24347,2024-04-22,monthly,20
2615,24351,2024-09-15,annual,200
2616,24374,2024-06-17,annual,200
2617,24377,2024-07-08,monthly,20
2618,24383,2024-07-31,monthly,20
2619,24384,2024-02-03,annual,200
2620,24386,2024-01-29,monthly,20
2621,24388,2024-02-16,annual,200
2622,24407,2024-05-08,monthly,20
2623,24431,2024-02-05,monthly,20
2624,24435,2024-03-10,monthly,20
2625,24454,2024-03-30,monthly,20
2626,24484,2024-07-23,annual,200
2627,24487,2024-04-06,annual,200
2628,24492,2024-06-23,annual,200
2629,24510,2024-01-26,monthly,20
2630,24512,2024-05-06,annual,200
2631,24515,2024-07-10,monthly,20
2632,24517,2024-02-22,monthly,20
2633,24529,2024-01-31,monthly,20
2634,24541,2024-03-04,monthly,20
2635,24547,2024-03-30,monthly,20
2636,24553,2024-04-12,annual,200
2637,24572,2024-04-11,monthly,20
2638,24581,2024-06-23,monthly,20
2639,24586,2024-05-07,monthly,20
2640,24591,2024-07-19,monthly,20
2641,24595,2024-02-11,annual,200
2642,24596,2024-03-11,monthly,20
2643,24614,2024-07-14,monthly,20
2644,24618,2024-07-31,monthly,20
2645,24635,2024-05-17,monthly,20
2646,24639,2024-07-29,monthly,20
2647,24640,2024-06-02,monthly,20
2648,24658,2024-09-03,annual,200
2649,24679,2024-08-09,monthly,20
2650,24697,2024-04-29,monthly,20
2651,24700,2024-01-23,monthly,20
2652,24707,2024-07-24,monthly,20
2653,24717,2024-06-09,monthly,20
2654,24718,2024-05-04,monthly,20
2655,24728,2024-07-09,monthly,20
2656,24737,2024-06-23,monthly,20
2657,24742,2024-08-28,monthly,20
2658,24750,2024-07-06,monthly,20
2659,24763,2024-02-01,monthly,20
2660,24782,2024-03-12,annual,200
2661,24816,2024-06-08,monthly,20
2662,24825,2024-06-16,monthly,20
2663,24836,2024-02-23,annual,200
2664,24839,2024-06-09,monthly,20
2665,24846,2024-07-30,monthly,20
2666,24849,2024-02-23,monthly,20
2667,24862,2024-04-05,monthly,20
2668,24870,2024-05-02,monthly,20
2669,24871,2024-04-04,monthly,20
2670,24874,2024-04-03,annual,200
2671,24882,2024-01-11,annual,200
2672,24893,2024-01-20,annual,200
2673,24899,2024-05-23,monthly,20
2674,24908,2024-04-07,annual,200
2675,24909,2024-03-14,monthly,20
2676,24911,2024-05-21,monthly,20
2677,24925,2024-08-01,annual,200
2678,24927,2024-05-29,monthly,20
2679,24933,2024-06-01,monthly,20
2680,24962,2024-04-02,monthly,20
2681,24964,2024-07-27,monthly,20
2682,24975,2024-03-05,annual,200
2683,24982,2024-03-29,monthly,20
2684,25013,2024-02-16,monthly,20
2685,25014,2024-08-04,annual,200
2686,25020,2024-09-07,annual,200
2687,25054,2024-08-07,annual,200
2688,25055,2024-04-09,monthly,20
2689,25059,2024-03-26,monthly,20
2690,25070,2024-04-30,annual,200
2691,25076,2024-02-27,monthly,20
2692,25077,2024-01-16,monthly,20
2693,25100,2024-08-24,monthly,20
2694,25117,2024-01-29,annual,200
2695,25118,2024-07-21,annual,200
2696,25128,2024-04-05,annual,200
2697,25142,2024-09-04,annual,200
2698,25146,2024-02-01,monthly,20
2699,25158,2024-04-03,monthly,20
2700,25180,2024-07-05,annual,200
2701,25187,2024-03-13,annual,200
2702,25202,2024-04-06,monthly,20
2703,25210,2024-04-08,monthly,20
2704,25256,2024-05-21,monthly,20
2705,25259,2024-05-12,monthly,20
2706,25263,2024-05-29,annual,200
2707,25280,2024-04-17,annual,200
2708,25287,2024-06-13,annual,200
2709,25290,2024-03-21,monthly,20
2710,25296,2024-08-18,monthly,20
2711,25317,2024-05-20,monthly,20
2712,25337,2024-06-18,monthly,20
2713,25343,2024-06-29,annual,200
2714,25347,2024-02-12,annual,200
2715,25352,2024-06-13,annual,200
2716,25354,2024-08-19,monthly,20
2717,25357,2024-06-07,monthly,20
2718,25359,2024-07-28,monthly,20
2719,25360,2024-02-02,monthly,20
2720,25369,2024-08-08,annual,200
2721,25371,2024-07-13,monthly,20
2722,25372,2024-01-26,monthly,20
2723,25374,2024-07-27,monthly,20
2724,25404,2024-05-21,monthly,20
2725,25406,2024-08-03,annual,200
2726,25407,2024-07-30,monthly,20
2727,25411,2024-02-11,annual,200
2728,25430,2024-06-05,monthly,20
2729,25439,2024-06-12,monthly,20
2730,25455,2024-08-13,annual,200
2731,25471,2024-07-18,monthly,20
2732,25477,2024-04-23,monthly,20
2733,25479,2024-07-17,monthly,20
2734,25483,2024-04-24,monthly,20
2735,25501,2024-03-23,annual,200
2736,25506,2024-04-08,monthly,20
2737,25509,2024-06-16,annual,200
2738,25516,2024-01-30,monthly,20
2739,25517,2024-03-08,monthly,20
2740,25530,2024-02-18,monthly,20
2741,25532,2024-05-28,monthly,20
2742,25569,2024-04-09,monthly,20
2743,25571,2024-02-16,monthly,20
2744,25612,2024-03-31,monthly,20
2745,25641,2024-06-29,monthly,20
2746,25647,2024-06-12,monthly,20
2747,25669,2024-06-15,annual,200
2748,25675,2024-06-01,annual,200
2749,25681,2024-01-28,monthly,20
2750,25683,2024-05-10,monthly,20
2751,25684,2024-04-03,monthly,20
2752,25687,2024-05-04,annual,200
2753,25691,2024-03-17,monthly,20
2754,25695,2024-03-11,annual,200
2755,25706,2024-01-06,monthly,20
2756,25714,2024-08-18,annual,200
2757,25726,2024-03-19,monthly,20
2758,25731,2024-03-17,monthly,20
2759,25735,2024-06-15,annual,200
2760,25742,2024-05-24,monthly,20
2761,25744,2024-07-06,monthly,20
2762,25760,2024-06-22,monthly,20
2763,25769,2024-08-19,monthly,20
2764,25770,2024-03-12,monthly,20
2765,25792,2024-06-25,monthly,20
2766,25800,2024-07-03,monthly,20
2767,25810,2024-04-28,monthly,20
2768,25831,2024-04-02,annual,200
2769,25841,2024-05-15,monthly,20
2770,25852,2024-03-01,monthly,20
2771,25857,2024-08-05,monthly,20
2772,25895,2024-05-02,monthly,20
2773,25896,2024-07-26,annual,200
2774,25906,2024-05-30,monthly,20
2775,25915,2024-05-15,monthly,20
2776,25916,2024-08-07,annual,200
2777,25922,2024-04-12,annual,200
2778,25923,2024-04-28,annual,200
2779,25927,2024-07-16,monthly,20
2780,25933,2024-02-02,monthly,20
2781,25941,2024-06-04,annual,200
2782,25951,2024-05-16,monthly,20
2783,25957,2024-08-16,monthly,20
2784,25962,2024-02-23,monthly,20
2785,25964,2024-02-22,monthly,20
2786,25980,2024-01-21,monthly,20
2787,25997,2024-03-19,monthly,20
2788,26013,2024-07-18,monthly,20
2789,26028,2024-07-28,monthly,20
2790,26029,2024-04-04,monthly,20
2791,26032,2024-07-28,annual,200
2792,26035,2024-04-20,monthly,20
2793,26041,2024-03-13,monthly,20
2794,26060,2024-01-12,annual,200
2795,26068,2024-07-19,annual,200
2796,26084,2024-09-09,monthly,20
2797,26089,2024-07-23,monthly,20
2798,26120,2024-05-07,annual,200
2799,26153,2024-08-29,annual,200
2800,26171,2024-05-27,monthly,20
2801,26173,2024-03-31,monthly,20
2802,26192,2024-03-01,monthly,20
2803,26200,2024-02-12,monthly,20
2804,26204,2024-06-08,monthly,20
2805,26217,2024-07-19,monthly,20
2806,26220,2024-08-15,annual,200
2807,26229,2024-05-05,annual,200
2808,26231,2024-09-08,monthly,20
2809,26235,2024-03-04,annual,200
2810,26238,2024-04-08,monthly,20
2811,26240,2024-08-23,monthly,20
2812,26241,2024-08-15,monthly,20
2813,26244,2024-04-14,annual,200
2814,26251,2024-05-24,monthly,20
2815,26278,2024-07-21,monthly,20
2816,26281,2024-06-14,monthly,20
2817,26285,2024-08-07,annual,200
2818,26296,2024-05-09,monthly,20
2819,26299,2024-06-23,monthly,20
2820,26307,2024-03-20,annual,200
2821,26312,2024-06-21,monthly,20
2822,26316,2024-05-27,monthly,20
2823,26321,2024-06-07,annual,200
2824,26326,2024-05-03,monthly,20
2825,26334,2024-05-13,monthly,20
2826,26342,2024-04-18,monthly,20
2827,26347,2024-02-19,annual,200
2828,26348,2024-04-18,monthly,20
2829,26358,2024-03-16,monthly,20
2830,26362,2024-09-03,monthly,20
2831,26363,2024-02-09,monthly,20
2832,26367,2024-06-29,monthly,20
2833,26381,2024-05-13,monthly,20
2834,26401,2024-02-26,monthly,20
2835,26416,2024-05-03,annual,200
2836,26422,2024-06-10,annual,200
2837,26428,2024-08-19,monthly,20
2838,26431,2024-08-22,monthly,20
2839,26457,2024-01-27,monthly,20
2840,26472,2024-05-16,monthly,20
2841,26475,2024-05-19,monthly,20
2842,26488,2024-07-03,monthly,20
2843,26495,2024-06-01,annual,200
2844,26502,2024-05-01,annual,200
2845,26503,2024-02-13,monthly,20
2846,26505,2024-06-27,annual,200
2847,26519,2024-06-09,monthly,20
2848,26532,2024-03-29,annual,200
2849,26534,2024-03-23,monthly,20
2850,26538,2024-08-20,monthly,20
2851,26552,2024-07-18,annual,200
2852,26553,2024-06-05,monthly,20
2853,26567,2024-01-13,monthly,20
2854,26596,2024-05-02,monthly,20
2855,26606,2024-05-29,annual,200
2856,26612,2024-01-18,monthly,20
2857,26623,2024-08-26,monthly,20
2858,26626,2024-06-25,monthly,20
2859,26629,2024-06-19,monthly,20
2860,26632,2024-01-30,annual,200
2861,26674,2024-06-07,monthly,20
2862,26675,2024-04-26,monthly,20
2863,26683,2024-08-28,monthly,20
2864,26722,2024-02-28,monthly,20
2865,26725,2024-05-16,annual,200
2866,26728,2024-08-05,annual,200
2867,26729,2024-07-04,annual,200
2868,26731,2024-03-23,monthly,20
2869,26738,2024-01-21,monthly,20
2870,26751,2024-05-02,monthly,20
2871,26767,2024-02-21,monthly,20
2872,26771,2024-08-30,annual,200
2873,26772,2024-01-21,monthly,20
2874,26783,2024-05-07,monthly,20
2875,26795,2024-08-05,monthly,20
2876,26817,2024-06-26,monthly,20
2877,26821,2024-05-31,monthly,20
2878,26825,2024-03-25,monthly,20
2879,26834,2024-05-11,monthly,20
2880,26835,2024-03-05,annual,200
2881,26838,2024-01-24,monthly,20
2882,26839,2024-05-23,monthly,20
2883,26840,2024-09-07,monthly,20
2884,26852,2024-05-17,monthly,20
2885,26857,2024-08-17,monthly,20
2886,26863,2024-04-01,annual,200
2887,26874,2024-07-12,annual,200
2888,26879,2024-08-10,monthly,20
2889,26882,2024-06-30,annual,200
2890,26883,2024-08-12,annual,200
2891,26897,2024-03-22,monthly,20
2892,26899,2024-02-10,monthly,20
2893,26901,2024-05-04,monthly,20
2894,26910,2024-03-02,monthly,20
2895,26911,2024-08-05,monthly,20
2896,26914,2024-09-01,annual,200
2897,26925,2024-03-28,monthly,20
2898,26934,2024-07-31,monthly,20
2899,26938,2024-01-13,annual,200
2900,26953,2024-03-07,monthly,20
2901,26961,2024-07-26,monthly,20
2902,26990,2024-07-14,monthly,20
2903,27006,2024-07-20,monthly,20
2904,27008,2024-04-12,annual,200
2905,27013,2024-02-28,monthly,20
2906,27020,2024-03-26,monthly,20
2907,27026,2024-05-15,monthly,20
2908,27048,2024-04-30,annual,200
2909,27053,2024-05-25,monthly,20
2910,27064,2024-04-11,monthly,20
2911,27081,2024-05-08,monthly,20
2912,27086,2024-07-12,monthly,20
2913,27088,2024-02-17,monthly,20
2914,27101,2024-03-13,annual,200
2915,27108,2024-06-25,annual,200
2916,27117,2024-03-06,monthly,20
2917,27120,2024-04-01,annual,200
2918,27125,2024-04-21,monthly,20
2919,27128,2024-03-04,monthly,20
2920,27132,2024-03-15,monthly,20
2921,27133,2024-03-31,monthly,20
2922,27134,2024-02-17,monthly,20
2923,27139,2024-08-20,monthly,20
2924,27141,2024-06-09,monthly,20
2925,27143,2024-04-25,monthly,20
2926,27161,2024-01-03,monthly,20
2927,27163,2024-06-30,monthly,20
2928,27168,2024-07-27,monthly,20
2929,27169,2024-07-28,monthly,20
2930,27185,2024-02-17,monthly,20
2931,27200,2024-06-11,monthly,20
2932,27231,2024-05-05,monthly,20
2933,27243,2024-05-31,annual,200
2934,27264,2024-02-19,monthly,20
2935,27276,2024-02-07,annual,200
2936,27307,2024-03-02,annual,200
2937,27313,2024-05-09,annual,200
2938,27318,2024-05-08,monthly,20
2939,27338,2024-07-31,monthly,20
2940,27346,2024-03-21,monthly,20
2941,27354,2024-08-15,annual,200
2942,27367,2024-03-17,monthly,20
2943,27371,2024-07-07,annual,200
2944,27383,2024-08-07,monthly,20
2945,27387,2024-03-20,monthly,20
2946,27402,2024-03-05,monthly,20
2947,27407,2024-03-13,annual,200
2948,27431,2024-02-20,annual,200
2949,27451,2024-05-31,annual,200
2950,27453,2024-07-04,annual,200
2951,27462,2024-05-23,annual,200
2952,27474,2024-06-17,monthly,20
2953,27490,2024-02-28,monthly,20
2954,27531,2024-03-03,monthly,20
2955,27539,2024-08-12,monthly,20
2956,27570,2024-07-25,monthly,20
2957,27574,2024-02-26,monthly,20
2958,27581,2024-03-21,monthly,20
2959,27586,2024-07-29,monthly,20
2960,27589,2024-02-05,annual,200
2961,27599,2024-01-13,annual,200
2962,27607,2024-03-23,monthly,20
2963,27610,2024-04-24,monthly,20
2964,27619,2024-06-06,annual,200
2965,27621,2024-03-24,monthly,20
2966,27624,2024-02-28,monthly,20
2967,27625,2024-06-07,annual,200
2968,27642,2024-03-28,monthly,20
2969,27667,2024-09-08,annual,200
2970,27682,2024-05-23,monthly,20
2971,27687,2024-05-17,annual,200
2972,27700,2024-03-28,monthly,20
2973,27711,2024-04-23,monthly,20
2974,27718,2024-02-11,monthly,20
2975,27728,2024-05-17,monthly,20
2976,27730,2024-08-11,monthly,20
2977,27732,2024-05-09,monthly,20
2978,27745,2024-04-07,monthly,20
2979,27755,2024-02-29,monthly,20
2980,27757,2024-02-19,annual,200
2981,27763,2024-05-29,monthly,20
2982,27770,2024-03-15,monthly,20
2983,27790,2024-05-01,monthly,20
2984,27795,2024-06-12,annual,200
2985,27800,2024-02-21,monthly,20
2986,27802,2024-07-02,monthly,20
2987,27837,2024-08-19,monthly,20
2988,27846,2024-07-07,monthly,20
2989,27848,2024-01-23,monthly,20
2990,27849,2024-04-22,monthly,20
2991,27850,2024-03-03,annual,200
2992,27855,2024-08-16,annual,200
2993,27863,2024-02-24,monthly,20
2994,27867,2024-03-17,annual,200
2995,27869,2024-08-06,annual,200
2996,27872,2024-01-29,monthly,20
2997,27875,2024-01-13,annual,200
2998,27879,2024-09-04,annual,200
2999,27885,2024-06-23,monthly,20
3000,27901,2024-07-19,monthly,20
3001,27904,2024-08-03,monthly,20
3002,27911,2024-08-05,monthly,20
3003,27922,2024-01-06,monthly,20
3004,27925,2024-06-08,monthly,20
3005,27943,2024-08-28,annual,200
3006,27957,2024-03-17,monthly,20
3007,27961,2024-04-17,monthly,20
3008,27963,2024-02-17,monthly,20
3009,27974,2024-04-26,monthly,20
3010,27977,2024-03-29,annual,200
3011,27985,2024-05-30,annual,200
3012,27996,2024-08-28,annual,200
3013,27997,2024-02-25,monthly,20
3014,28021,2024-07-14,monthly,20
3015,28025,2024-04-14,annual,200
3016,28033,2024-01-25,annual,200
3017,28044,2024-07-24,monthly,20
3018,28049,2024-08-01,monthly,20
3019,28051,2024-06-29,annual,200
3020,28061,2024-07-14,monthly,20
3021,28068,2024-05-15,monthly,20
3022,28073,2024-03-31,monthly,20
3023,28091,2024-06-07,annual,200
3024,28094,2024-03-05,monthly,20
3025,28103,2024-01-14,monthly,20
3026,28108,2024-06-08,monthly,20
3027,28115,2024-07-30,annual,200
3028,28118,2024-03-30,annual,200
3029,28120,2024-06-09,monthly,20
3030,28125,2024-03-13,monthly,20
3031,28133,2024-04-18,annual,200
3032,28136,2024-07-01,annual,200
3033,28142,2024-07-31,monthly,20
3034,28152,2024-04-19,monthly,20
3035,28161,2024-08-04,monthly,20
3036,28164,2024-07-17,monthly,20
3037,28176,2024-02-02,monthly,20
3038,28177,2024-02-10,monthly,20
3039,28182,2024-02-26,monthly,20
3040,28211,2024-03-29,monthly,20
3041,28213,2024-08-14,monthly,20
3042,28229,2024-06-27,monthly,20
3043,28285,2024-02-20,monthly,20
3044,28294,2024-04-09,annual,200
3045,28304,2024-08-12,monthly,20
