user_id,signup_date,acquisition_channel,country,device_type,user_segment,experiment_group,activated,purchased
41162,2024-01-13,organic,UK,desktop,price_sensitive,treatment,True,False
41163,2024-06-26,referral,UK,mobile,casual,treatment,False,False
41164,2024-04-25,organic,UK,mobile,price_sensitive,treatment,False,False
41165,2024-06-23,paid,US,desktop,casual,treatment,False,False
41166,2024-04-19,organic,India,desktop,price_sensitive,treatment,True,False
41167,2024-06-05,paid,US,desktop,power,treatment,False,False
41168,2024-03-20,paid,UK,desktop,price_sensitive,control,False,False
41169,2024-04-09,paid,India,mobile,power,treatment,False,False
41170,2024-01-17,referral,US,mobile,price_sensitive,control,True,False
41171,2024-05-27,organic,India,mobile,price_sensitive,treatment,True,False
41172,2024-07-24,paid,US,mobile,price_sensitive,treatment,False,False
41173,2024-04-23,referral,India,desktop,power,treatment,False,False
41174,2024-01-06,paid,US,mobile,power,treatment,True,False
41175,2024-01-22,referral,US,mobile,power,control,True,False
41176,2024-08-19,organic,US,mobile,price_sensitive,control,True,True
41177,2024-05-16,referral,US,desktop,price_sensitive,treatment,False,False
41178,2024-06-08,paid,India,desktop,power,treatment,True,False
41179,2024-03-28,organic,India,mobile,price_sensitive,control,False,False
41180,2024-02-02,paid,US,mobile,casual,control,False,False
41181,2024-07-23,paid,US,desktop,power,control,False,False
41182,2024-08-14,organic,US,mobile,power,control,True,True
41183,2024-03-10,paid,US,mobile,power,treatment,False,False
41184,2024-02-18,organic,India,mobile,casual,control,False,False
41185,2024-04-13,referral,UK,mobile,price_sensitive,control,False,False
41186,2024-06-06,paid,UK,mobile,power,treatment,True,False
41187,2024-04-11,organic,India,mobile,price_sensitive,treatment,True,False
41188,2024-05-23,organic,India,mobile,power,control,False,False
41189,2024-07-11,referral,US,desktop,price_sensitive,control,False,False
41190,2024-04-15,organic,UK,desktop,power,treatment,False,False
41191,2024-03-22,organic,US,mobile,casual,control,False,False
41192,2024-03-26,paid,US,mobile,casual,treatment,False,False
41193,2024-08-05,organic,US,mobile,power,treatment,True,False
41194,2024-01-14,organic,US,mobile,casual,control,False,False
41195,2024-07-02,paid,US,desktop,power,control,True,True
41196,2024-06-13,organic,US,desktop,casual,treatment,False,False
41197,2024-02-18,organic,US,mobile,price_sensitive,control,False,False
41198,2024-07-24,paid,India,desktop,power,treatment,False,False
41199,2024-08-05,referral,UK,mobile,price_sensitive,control,False,False
41200,2024-02-19,referral,US,desktop,power,treatment,True,True
41201,2024-06-12,paid,India,desktop,price_sensitive,control,True,True
41202,2024-06-28,paid,US,desktop,casual,treatment,False,False
41203,2024-01-23,referral,India,desktop,price_sensitive,control,False,False
41204,2024-03-06,paid,India,desktop,price_sensitive,control,True,False
41205,2024-08-18,paid,US,mobile,power,control,False,False
41206,2024-07-17,referral,UK,mobile,price_sensitive,treatment,False,False
41207,2024-08-18,paid,US,desktop,price_sensitive,treatment,True,False
41208,2024-06-21,referral,India,mobile,casual,treatment,True,False
41209,2024-04-24,referral,US,mobile,casual,control,True,True
41210,2024-08-01,paid,UK,mobile,power,control,False,False
41211,2024-01-28,referral,US,desktop,power,control,True,False
41212,2024-08-17,organic,India,mobile,casual,control,False,False
41213,2024-01-20,paid,India,desktop,price_sensitive,control,False,False
41214,2024-06-25,organic,US,desktop,price_sensitive,control,True,False
41215,2024-07-03,referral,India,mobile,casual,control,True,False
41216,2024-07-28,organic,US,desktop,casual,treatment,False,False
41217,2024-04-30,referral,UK,mobile,power,control,False,False
41218,2024-08-03,organic,UK,mobile,price_sensitive,treatment,False,False
41219,2024-04-06,paid,India,mobile,power,control,True,True
41220,2024-07-05,organic,India,desktop,casual,control,False,False
41221,2024-04-28,paid,US,mobile,price_sensitive,treatment,True,False
41222,2024-04-18,paid,US,mobile,casual,treatment,True,False
41223,2024-01-26,referral,US,mobile,price_sensitive,control,False,False
41224,2024-05-26,paid,India,desktop,power,treatment,False,False
41225,2024-08-27,paid,India,mobile,casual,control,False,False
41226,2024-04-15,organic,UK,mobile,price_sensitive,treatment,False,False
41227,2024-05-20,organic,UK,mobile,power,control,False,False
41228,2024-07-20,referral,US,desktop,casual,control,False,False
41229,2024-03-02,organic,India,mobile,price_sensitive,treatment,True,False
41230,2024-05-05,referral,India,mobile,price_sensitive,treatment,False,False
41231,2024-05-21,organic,UK,desktop,casual,treatment,True,False
41232,2024-07-19,organic,US,desktop,price_sensitive,treatment,False,False
41233,2024-05-18,referral,India,mobile,price_sensitive,control,False,False
41234,2024-03-07,referral,UK,desktop,price_sensitive,control,True,True
41235,2024-08-19,organic,US,mobile,casual,control,True,True
41236,2024-01-12,paid,US,mobile,casual,control,False,False
41237,2024-02-04,referral,US,mobile,casual,control,True,False
41238,2024-08-18,organic,UK,mobile,price_sensitive,control,True,True
41239,2024-04-19,organic,UK,desktop,price_sensitive,treatment,False,False
41240,2024-06-15,paid,UK,mobile,price_sensitive,treatment,True,False
41241,2024-06-08,organic,India,desktop,price_sensitive,control,False,False
41242,2024-08-18,paid,US,mobile,price_sensitive,control,False,False
41243,2024-01-14,paid,US,mobile,power,control,False,False
41244,2024-08-23,referral,US,mobile,casual,control,True,False
41245,2024-07-11,referral,US,mobile,casual,control,False,False
41246,2024-06-03,paid,US,mobile,price_sensitive,control,False,False
41247,2024-04-10,paid,US,mobile,power,control,True,False
41248,2024-02-29,paid,US,desktop,casual,control,True,True
41249,2024-02-12,organic,US,desktop,price_sensitive,control,False,False
41250,2024-07-11,referral,India,mobile,power,control,True,True
41251,2024-02-24,organic,India,mobile,casual,treatment,False,False
41252,2024-04-18,organic,India,mobile,casual,control,False,False
41253,2024-04-02,paid,US,mobile,power,control,False,False
41254,2024-08-03,organic,US,desktop,power,control,True,False
41255,2024-07-27,organic,India,mobile,casual,control,True,False
41256,2024-06-11,organic,India,desktop,power,treatment,True,True
41257,2024-04-04,paid,India,desktop,casual,treatment,False,False
41258,2024-08-21,referral,UK,mobile,power,treatment,False,False
41259,2024-06-08,paid,India,desktop,price_sensitive,control,False,False
41260,2024-05-26,organic,US,desktop,power,control,False,False
41261,2024-04-04,organic,India,desktop,casual,treatment,True,False
41262,2024-06-15,paid,US,mobile,price_sensitive,control,False,False
41263,2024-05-27,paid,US,mobile,price_sensitive,treatment,False,False
41264,2024-01-28,paid,US,desktop,casual,control,False,False
41265,2024-01-03,referral,US,mobile,price_sensitive,treatment,False,False
41266,2024-06-08,organic,India,mobile,power,control,True,True
41267,2024-03-26,paid,UK,mobile,power,control,False,False
41268,2024-04-17,paid,US,desktop,casual,control,False,False
41269,2024-07-04,referral,India,desktop,casual,treatment,False,False
41270,2024-06-30,organic,US,mobile,price_sensitive,treatment,False,False
41271,2024-06-18,organic,US,mobile,casual,treatment,False,False
41272,2024-04-26,organic,US,desktop,casual,control,False,False
41273,2024-04-17,paid,US,desktop,casual,control,False,False
41274,2024-01-15,paid,US,desktop,price_sensitive,control,False,False
41275,2024-08-17,referral,UK,mobile,casual,treatment,False,False
41276,2024-07-29,referral,India,desktop,price_sensitive,control,True,False
41277,2024-03-02,organic,India,mobile,power,treatment,False,False
41278,2024-01-31,paid,US,desktop,price_sensitive,treatment,False,False
41279,2024-07-07,organic,US,mobile,price_sensitive,treatment,False,False
41280,2024-01-26,referral,UK,desktop,price_sensitive,treatment,True,True
41281,2024-07-15,organic,US,mobile,price_sensitive,control,False,False
41282,2024-07-03,referral,US,mobile,power,treatment,False,False
41283,2024-05-27,paid,US,desktop,casual,treatment,False,False
41284,2024-03-06,organic,India,desktop,price_sensitive,control,False,False
41285,2024-05-28,paid,US,mobile,casual,treatment,False,False
41286,2024-04-24,organic,US,mobile,power,treatment,True,True
41287,2024-02-29,organic,US,desktop,casual,treatment,False,False
41288,2024-03-03,paid,US,mobile,power,treatment,False,False
41289,2024-06-27,paid,US,mobile,price_sensitive,treatment,True,False
41290,2024-08-15,referral,US,mobile,price_sensitive,treatment,False,False
41291,2024-08-07,paid,US,desktop,casual,control,False,False
41292,2024-07-30,paid,US,mobile,price_sensitive,control,True,True
41293,2024-04-10,referral,UK,mobile,power,treatment,True,True
41294,2024-06-15,referral,US,mobile,power,treatment,False,False
41295,2024-04-09,organic,UK,mobile,casual,treatment,True,False
41296,2024-05-18,organic,US,mobile,price_sensitive,treatment,False,False
41297,2024-04-28,organic,India,mobile,price_sensitive,control,False,False
41298,2024-02-26,paid,US,mobile,casual,control,False,False
41299,2024-05-10,referral,US,desktop,power,control,False,False
41300,2024-02-06,referral,US,mobile,casual,control,False,False
41301,2024-07-30,referral,India,mobile,casual,control,False,False
41302,2024-08-11,organic,India,mobile,power,control,True,False
41303,2024-04-20,organic,US,desktop,price_sensitive,treatment,True,False
41304,2024-06-01,organic,India,desktop,power,treatment,True,True
41305,2024-05-28,paid,UK,mobile,casual,control,False,False
41306,2024-07-26,organic,India,mobile,price_sensitive,treatment,True,True
41307,2024-04-21,organic,UK,desktop,price_sensitive,treatment,False,False
41308,2024-06-18,organic,India,desktop,price_sensitive,treatment,False,False
41309,2024-01-01,organic,India,mobile,casual,treatment,False,False
41310,2024-01-23,organic,UK,mobile,casual,treatment,False,False
41311,2024-04-16,referral,India,desktop,price_sensitive,treatment,False,False
41312,2024-04-22,organic,UK,desktop,price_sensitive,treatment,True,False
41313,2024-05-31,referral,India,mobile,price_sensitive,treatment,False,False
41314,2024-06-23,referral,US,mobile,casual,control,True,False
41315,2024-03-29,paid,US,desktop,price_sensitive,control,False,False
41316,2024-05-14,referral,UK,mobile,price_sensitive,control,False,False
41317,2024-02-07,organic,US,mobile,power,treatment,False,False
41318,2024-08-26,referral,UK,mobile,price_sensitive,treatment,True,True
41319,2024-02-16,referral,India,mobile,casual,treatment,False,False
41320,2024-04-12,referral,US,mobile,power,treatment,False,False
41321,2024-06-11,organic,US,desktop,power,treatment,True,False
41322,2024-07-24,referral,India,desktop,casual,treatment,False,False
41323,2024-03-02,referral,US,desktop,power,treatment,False,False
41324,2024-03-13,referral,US,mobile,power,control,True,False
41325,2024-01-03,organic,US,mobile,power,control,True,True
41326,2024-04-11,organic,US,desktop,casual,control,True,False
41327,2024-05-27,organic,US,mobile,casual,control,False,False
41328,2024-08-20,paid,US,mobile,price_sensitive,control,False,False
41329,2024-08-12,organic,India,desktop,price_sensitive,treatment,False,False
41330,2024-04-14,referral,India,mobile,price_sensitive,treatment,False,False
41331,2024-02-13,paid,US,mobile,price_sensitive,treatment,False,False
41332,2024-06-08,organic,India,mobile,casual,control,False,False
41333,2024-04-09,paid,India,desktop,power,treatment,True,False
41334,2024-01-26,paid,US,mobile,power,control,True,False
41335,2024-02-17,organic,India,desktop,power,treatment,True,True
41336,2024-01-05,organic,US,mobile,price_sensitive,treatment,True,False
41337,2024-02-28,paid,India,mobile,casual,control,False,False
41338,2024-03-01,paid,US,mobile,price_sensitive,control,False,False
41339,2024-02-18,paid,India,mobile,power,treatment,True,True
41340,2024-06-06,organic,UK,desktop,casual,treatment,False,False
41341,2024-05-24,organic,India,mobile,casual,treatment,False,False
41342,2024-03-10,paid,India,desktop,power,treatment,True,True
41343,2024-07-04,paid,India,mobile,casual,control,True,True
41344,2024-07-09,paid,US,desktop,price_sensitive,control,True,True
41345,2024-07-07,paid,UK,mobile,casual,control,False,False
41346,2024-07-09,organic,India,mobile,casual,treatment,False,False
41347,2024-01-15,organic,US,desktop,price_sensitive,control,False,False
41348,2024-01-01,organic,India,mobile,casual,treatment,False,False
41349,2024-05-20,paid,UK,desktop,power,treatment,False,False
41350,2024-06-24,paid,UK,mobile,price_sensitive,control,False,False
41351,2024-05-07,organic,UK,desktop,casual,control,False,False
41352,2024-06-10,organic,US,desktop,casual,treatment,False,False
41353,2024-05-04,organic,US,desktop,casual,treatment,False,False
41354,2024-06-06,referral,UK,desktop,power,control,True,True
41355,2024-01-19,paid,India,mobile,power,control,True,True
41356,2024-04-28,paid,UK,mobile,price_sensitive,treatment,False,False
41357,2024-03-04,referral,US,mobile,price_sensitive,control,False,False
41358,2024-03-06,organic,India,mobile,casual,control,False,False
41359,2024-02-26,paid,India,mobile,power,treatment,True,False
41360,2024-02-13,paid,India,mobile,price_sensitive,treatment,True,True
41361,2024-01-12,referral,India,mobile,power,treatment,False,False
41362,2024-05-01,referral,India,mobile,power,control,True,False
41363,2024-06-16,paid,US,desktop,price_sensitive,treatment,True,True
41364,2024-08-23,paid,UK,desktop,casual,control,False,False
41365,2024-01-24,referral,India,desktop,price_sensitive,treatment,False,False
41366,2024-05-18,referral,UK,desktop,casual,control,True,True
41367,2024-07-12,referral,US,desktop,price_sensitive,treatment,False,False
41368,2024-01-01,organic,US,desktop,power,treatment,False,False
41369,2024-07-04,paid,US,mobile,power,treatment,False,False
41370,2024-01-28,paid,India,desktop,price_sensitive,treatment,False,False
41371,2024-03-08,organic,US,mobile,power,control,True,False
41372,2024-04-14,paid,India,mobile,price_sensitive,control,False,False
41373,2024-04-03,organic,US,desktop,power,treatment,True,False
41374,2024-05-03,paid,US,mobile,casual,control,True,False
41375,2024-07-05,referral,US,mobile,price_sensitive,treatment,False,False
41376,2024-07-17,paid,US,desktop,casual,control,True,False
41377,2024-05-03,paid,India,mobile,casual,control,False,False
41378,2024-01-22,paid,UK,mobile,power,treatment,True,False
41379,2024-08-05,paid,UK,mobile,casual,treatment,False,False
41380,2024-06-05,paid,US,mobile,power,control,False,False
41381,2024-03-29,paid,UK,desktop,price_sensitive,treatment,False,False
41382,2024-07-20,referral,UK,mobile,power,treatment,False,False
41383,2024-07-30,organic,US,mobile,casual,treatment,False,False
41384,2024-07-24,paid,UK,mobile,power,control,True,True
41385,2024-08-12,organic,US,desktop,price_sensitive,treatment,False,False
41386,2024-07-15,paid,US,mobile,casual,treatment,False,False
41387,2024-02-14,referral,UK,desktop,price_sensitive,control,False,False
41388,2024-07-16,organic,UK,mobile,price_sensitive,control,True,False
41389,2024-08-01,paid,US,mobile,price_sensitive,control,False,False
41390,2024-05-03,referral,India,mobile,casual,control,False,False
41391,2024-05-24,organic,US,mobile,casual,treatment,False,False
41392,2024-03-19,paid,India,mobile,price_sensitive,control,False,False
41393,2024-02-08,organic,UK,mobile,casual,treatment,False,False
41394,2024-06-16,organic,US,desktop,casual,control,False,False
41395,2024-01-28,paid,India,mobile,power,treatment,True,True
41396,2024-05-09,referral,UK,mobile,power,control,True,True
41397,2024-07-28,paid,India,desktop,price_sensitive,control,True,False
41398,2024-06-03,referral,India,desktop,price_sensitive,control,False,False
41399,2024-05-28,paid,US,desktop,casual,control,True,False
41400,2024-03-27,referral,UK,desktop,price_sensitive,control,True,False
41401,2024-05-14,referral,India,desktop,power,control,False,False
41402,2024-07-07,organic,US,mobile,power,treatment,False,False
41403,2024-02-21,paid,India,mobile,price_sensitive,control,False,False
41404,2024-06-24,organic,India,mobile,casual,control,False,False
41405,2024-05-05,paid,India,desktop,power,treatment,False,False
41406,2024-05-26,paid,UK,desktop,power,treatment,True,True
41407,2024-03-13,paid,US,mobile,price_sensitive,treatment,False,False
41408,2024-05-19,paid,US,desktop,casual,treatment,True,False
41409,2024-08-25,organic,UK,desktop,price_sensitive,treatment,True,False
41410,2024-04-03,organic,India,mobile,casual,treatment,False,False
41411,2024-07-17,organic,US,mobile,power,treatment,False,False
41412,2024-01-02,organic,US,mobile,power,treatment,False,False
41413,2024-01-17,paid,UK,desktop,price_sensitive,treatment,False,False
41414,2024-07-21,paid,US,desktop,power,treatment,False,False
41415,2024-05-04,organic,UK,mobile,price_sensitive,control,False,False
41416,2024-07-22,referral,India,mobile,price_sensitive,treatment,False,False
41417,2024-05-10,paid,India,mobile,price_sensitive,control,True,False
41418,2024-01-21,organic,India,mobile,casual,treatment,False,False
41419,2024-03-18,paid,US,desktop,power,control,False,False
41420,2024-03-19,referral,US,mobile,price_sensitive,control,False,False
41421,2024-02-20,organic,India,mobile,casual,treatment,False,False
41422,2024-04-15,organic,US,desktop,price_sensitive,treatment,True,True
41423,2024-04-14,referral,US,mobile,price_sensitive,control,False,False
41424,2024-01-10,organic,India,desktop,casual,control,False,False
41425,2024-04-25,organic,US,desktop,power,treatment,True,True
41426,2024-02-24,paid,US,desktop,power,control,False,False
41427,2024-02-05,paid,US,mobile,casual,treatment,False,False
41428,2024-02-20,organic,US,mobile,price_sensitive,treatment,False,False
41429,2024-03-14,organic,US,desktop,price_sensitive,treatment,False,False
41430,2024-01-17,paid,US,desktop,power,control,False,False
41431,2024-08-23,referral,US,mobile,price_sensitive,treatment,False,False
41432,2024-08-04,paid,India,mobile,price_sensitive,control,False,False
41433,2024-03-01,referral,India,mobile,casual,treatment,False,False
41434,2024-03-31,organic,US,desktop,price_sensitive,treatment,False,False
41435,2024-08-12,organic,US,mobile,price_sensitive,control,True,False
41436,2024-07-21,paid,US,mobile,casual,treatment,False,False
41437,2024-05-20,organic,US,mobile,price_sensitive,control,False,False
41438,2024-07-11,organic,US,desktop,casual,treatment,True,True
41439,2024-04-04,organic,India,mobile,casual,control,False,False
41440,2024-08-12,organic,US,mobile,price_sensitive,treatment,False,False
41441,2024-07-31,paid,US,desktop,price_sensitive,control,False,False
41442,2024-03-20,referral,US,mobile,casual,treatment,False,False
41443,2024-04-12,organic,US,mobile,casual,control,True,False
41444,2024-08-02,paid,US,mobile,casual,control,False,False
41445,2024-07-20,referral,India,mobile,power,treatment,False,False
41446,2024-02-17,organic,UK,desktop,price_sensitive,control,False,False
41447,2024-08-12,referral,UK,mobile,price_sensitive,treatment,False,False
41448,2024-03-26,referral,India,mobile,casual,treatment,True,True
41449,2024-08-20,organic,US,desktop,price_sensitive,treatment,True,False
41450,2024-03-10,referral,US,desktop,price_sensitive,treatment,False,False
41451,2024-02-16,referral,US,mobile,price_sensitive,treatment,False,False
41452,2024-08-15,organic,US,mobile,price_sensitive,treatment,False,False
41453,2024-08-26,referral,US,desktop,power,treatment,False,False
41454,2024-01-10,paid,US,mobile,price_sensitive,treatment,True,False
41455,2024-07-03,referral,UK,mobile,power,treatment,True,False
41456,2024-03-20,paid,US,mobile,casual,control,False,False
41457,2024-01-13,organic,US,mobile,power,treatment,False,False
41458,2024-07-07,paid,US,mobile,price_sensitive,treatment,False,False
41459,2024-02-27,paid,US,desktop,power,control,False,False
41460,2024-03-24,paid,India,mobile,price_sensitive,control,True,False
41461,2024-03-08,referral,India,mobile,price_sensitive,control,False,False
41462,2024-03-24,paid,US,desktop,price_sensitive,treatment,False,False
41463,2024-03-26,referral,India,desktop,price_sensitive,treatment,False,False
41464,2024-06-05,paid,UK,desktop,power,control,False,False
41465,2024-05-23,referral,US,desktop,price_sensitive,control,False,False
41466,2024-08-22,organic,US,desktop,power,treatment,True,False
41467,2024-03-03,organic,US,mobile,casual,treatment,False,False
41468,2024-06-23,organic,US,desktop,casual,treatment,False,False
41469,2024-02-12,paid,UK,mobile,price_sensitive,control,False,False
41470,2024-05-30,referral,US,mobile,price_sensitive,treatment,False,False
41471,2024-06-06,organic,US,mobile,casual,control,False,False
41472,2024-07-03,paid,UK,mobile,power,control,False,False
41473,2024-01-30,organic,US,mobile,price_sensitive,treatment,False,False
41474,2024-08-22,referral,US,mobile,casual,control,False,False
41475,2024-03-07,organic,India,desktop,price_sensitive,treatment,False,False
41476,2024-07-02,paid,India,mobile,casual,treatment,True,True
41477,2024-01-24,organic,India,desktop,casual,treatment,False,False
41478,2024-04-10,organic,US,desktop,power,treatment,False,False
41479,2024-07-23,organic,UK,mobile,price_sensitive,control,False,False
41480,2024-04-15,referral,India,mobile,power,control,True,False
41481,2024-08-11,organic,UK,mobile,power,treatment,True,False
41482,2024-04-10,referral,US,mobile,price_sensitive,treatment,True,False
41483,2024-07-22,organic,US,mobile,price_sensitive,control,False,False
41484,2024-01-08,organic,US,mobile,price_sensitive,control,False,False
41485,2024-08-03,paid,India,desktop,casual,control,False,False
41486,2024-06-20,organic,US,desktop,casual,control,False,False
41487,2024-07-26,paid,US,desktop,power,control,False,False
41488,2024-04-05,organic,UK,mobile,casual,treatment,False,False
41489,2024-06-10,paid,UK,mobile,casual,control,True,False
41490,2024-02-04,organic,US,mobile,price_sensitive,treatment,False,False
41491,2024-04-05,referral,US,mobile,power,control,True,True
41492,2024-02-19,paid,US,mobile,power,control,True,False
41493,2024-05-24,paid,India,mobile,price_sensitive,control,False,False
41494,2024-01-02,referral,India,desktop,price_sensitive,treatment,False,False
41495,2024-08-05,paid,India,mobile,casual,control,True,False
41496,2024-06-30,paid,UK,mobile,casual,treatment,True,False
41497,2024-02-13,referral,UK,mobile,casual,control,True,True
41498,2024-07-27,organic,UK,mobile,price_sensitive,control,False,False
41499,2024-04-11,paid,US,mobile,casual,control,False,False
41500,2024-06-25,organic,UK,desktop,power,control,True,False
41501,2024-05-09,organic,India,mobile,power,treatment,True,False
41502,2024-03-12,organic,US,desktop,price_sensitive,control,False,False
41503,2024-04-19,referral,India,mobile,casual,control,False,False
41504,2024-07-16,paid,US,mobile,price_sensitive,treatment,False,False
41505,2024-05-16,organic,US,desktop,price_sensitive,control,True,False
41506,2024-05-08,organic,US,mobile,power,treatment,True,False
41507,2024-07-15,paid,India,mobile,price_sensitive,control,False,False
41508,2024-04-12,paid,US,mobile,casual,control,False,False
41509,2024-05-16,paid,India,mobile,price_sensitive,control,False,False
41510,2024-05-21,paid,UK,mobile,price_sensitive,control,False,False
41511,2024-01-27,paid,India,desktop,price_sensitive,control,False,False
41512,2024-05-16,referral,UK,desktop,power,treatment,True,False
41513,2024-06-12,organic,US,mobile,price_sensitive,control,True,False
41514,2024-04-02,referral,UK,mobile,power,control,False,False
41515,2024-07-30,organic,UK,mobile,price_sensitive,treatment,False,False
41516,2024-07-25,organic,India,mobile,power,treatment,False,False
41517,2024-04-09,organic,US,mobile,casual,control,False,False
41518,2024-05-10,organic,US,desktop,casual,control,False,False
41519,2024-04-26,referral,US,mobile,power,control,True,False
41520,2024-05-30,organic,India,desktop,power,control,False,False
41521,2024-05-01,paid,US,desktop,casual,control,False,False
41522,2024-04-19,paid,India,mobile,power,control,True,False
41523,2024-03-13,paid,India,mobile,power,treatment,True,False
41524,2024-01-30,organic,US,mobile,casual,control,True,True
41525,2024-01-19,paid,UK,mobile,power,control,True,False
41526,2024-04-11,paid,India,mobile,price_sensitive,treatment,True,False
41527,2024-03-07,referral,India,mobile,casual,treatment,False,False
41528,2024-02-19,paid,US,desktop,price_sensitive,control,False,False
41529,2024-02-17,referral,India,mobile,casual,treatment,False,False
41530,2024-01-03,paid,US,desktop,price_sensitive,treatment,False,False
41531,2024-08-13,organic,US,mobile,price_sensitive,control,False,False
41532,2024-03-06,organic,UK,mobile,power,control,False,False
41533,2024-06-03,paid,India,mobile,power,treatment,True,False
41534,2024-08-02,paid,US,desktop,power,control,False,False
41535,2024-04-15,organic,India,mobile,price_sensitive,treatment,False,False
41536,2024-08-11,organic,UK,mobile,price_sensitive,control,True,True
41537,2024-04-20,organic,US,mobile,price_sensitive,control,False,False
41538,2024-08-14,paid,US,mobile,price_sensitive,treatment,True,True
41539,2024-02-09,referral,UK,mobile,power,treatment,True,False
41540,2024-05-04,paid,US,mobile,price_sensitive,control,False,False
41541,2024-01-18,paid,India,desktop,power,treatment,False,False
41542,2024-06-03,paid,India,mobile,price_sensitive,control,True,True
41543,2024-05-18,paid,UK,desktop,power,control,False,False
41544,2024-06-15,organic,US,mobile,price_sensitive,control,False,False
41545,2024-01-19,referral,UK,desktop,casual,treatment,True,False
41546,2024-03-29,organic,US,desktop,casual,control,True,False
41547,2024-05-14,organic,US,mobile,price_sensitive,control,False,False
41548,2024-08-10,organic,US,mobile,price_sensitive,control,True,False
41549,2024-02-26,organic,US,mobile,price_sensitive,control,True,False
41550,2024-05-09,paid,UK,mobile,casual,control,True,False
41551,2024-02-07,organic,UK,mobile,casual,control,True,False
41552,2024-05-12,paid,US,desktop,price_sensitive,treatment,False,False
41553,2024-07-24,paid,India,desktop,power,control,True,True
41554,2024-03-22,paid,US,desktop,price_sensitive,treatment,False,False
41555,2024-02-05,organic,US,desktop,casual,control,False,False
41556,2024-07-14,referral,India,mobile,power,treatment,False,False
41557,2024-03-28,paid,UK,desktop,power,control,True,False
41558,2024-07-23,organic,India,mobile,price_sensitive,control,False,False
41559,2024-04-28,referral,US,desktop,power,treatment,False,False
41560,2024-03-25,organic,UK,mobile,price_sensitive,control,True,True
41561,2024-07-03,paid,UK,mobile,casual,treatment,True,False
41562,2024-08-12,paid,India,mobile,casual,treatment,True,False
41563,2024-05-27,organic,US,desktop,power,treatment,True,False
41564,2024-05-12,referral,US,mobile,casual,treatment,True,False
41565,2024-01-24,organic,India,mobile,power,treatment,False,False
41566,2024-08-14,paid,UK,mobile,power,treatment,True,False
41567,2024-01-30,organic,UK,mobile,casual,control,False,False
41568,2024-01-28,paid,India,desktop,casual,control,True,True
41569,2024-06-29,referral,US,mobile,price_sensitive,treatment,True,True
41570,2024-06-27,paid,US,desktop,power,treatment,True,False
41571,2024-04-18,organic,India,mobile,casual,control,True,False
41572,2024-05-14,paid,India,desktop,price_sensitive,treatment,False,False
41573,2024-06-18,paid,UK,desktop,price_sensitive,treatment,False,False
41574,2024-02-04,paid,India,mobile,power,control,False,False
41575,2024-04-28,referral,UK,mobile,casual,treatment,True,False
41576,2024-08-09,referral,US,mobile,power,treatment,True,False
41577,2024-02-03,organic,UK,mobile,casual,treatment,False,False
41578,2024-04-12,paid,UK,mobile,price_sensitive,control,True,False
41579,2024-07-19,referral,UK,desktop,power,control,False,False
41580,2024-04-26,organic,US,mobile,price_sensitive,control,False,False
41581,2024-03-16,organic,UK,desktop,power,treatment,True,False
41582,2024-02-23,organic,India,mobile,casual,treatment,False,False
41583,2024-01-29,organic,US,desktop,casual,control,True,False
41584,2024-05-17,referral,US,mobile,casual,treatment,False,False
41585,2024-01-27,organic,US,mobile,casual,treatment,True,True
41586,2024-07-29,organic,US,desktop,price_sensitive,treatment,False,False
41587,2024-01-13,organic,US,desktop,power,control,False,False
41588,2024-02-11,organic,India,mobile,price_sensitive,treatment,False,False
41589,2024-06-13,paid,India,desktop,price_sensitive,control,False,False
41590,2024-07-07,paid,UK,mobile,casual,treatment,False,False
41591,2024-08-11,paid,India,mobile,price_sensitive,treatment,True,False
41592,2024-07-25,organic,India,mobile,power,treatment,True,False
41593,2024-01-21,referral,UK,desktop,casual,control,True,False
41594,2024-05-10,referral,US,mobile,price_sensitive,control,False,False
41595,2024-05-15,paid,UK,mobile,price_sensitive,control,False,False
41596,2024-03-10,organic,US,desktop,power,control,True,True
41597,2024-08-08,organic,US,desktop,price_sensitive,treatment,True,True
41598,2024-07-29,organic,India,mobile,power,control,True,False
41599,2024-05-24,paid,US,mobile,power,control,False,False
41600,2024-01-10,paid,UK,mobile,power,control,True,False
41601,2024-08-12,organic,US,desktop,power,treatment,False,False
41602,2024-05-20,organic,US,desktop,casual,control,False,False
41603,2024-08-06,paid,UK,desktop,price_sensitive,control,False,False
41604,2024-04-15,organic,US,mobile,power,control,True,True
41605,2024-01-12,referral,India,mobile,power,control,False,False
41606,2024-07-12,paid,US,desktop,price_sensitive,treatment,False,False
41607,2024-07-20,paid,US,mobile,price_sensitive,treatment,False,False
41608,2024-05-07,organic,UK,desktop,casual,treatment,True,False
41609,2024-07-31,referral,US,desktop,casual,treatment,True,False
41610,2024-05-30,paid,UK,mobile,power,treatment,True,False
41611,2024-07-11,paid,US,mobile,price_sensitive,treatment,False,False
41612,2024-08-12,organic,US,desktop,casual,treatment,True,False
41613,2024-05-07,organic,India,desktop,price_sensitive,control,True,False
41614,2024-06-28,paid,US,mobile,power,control,True,True
41615,2024-03-01,paid,India,mobile,casual,control,False,False
41616,2024-01-26,organic,India,desktop,power,control,True,True
41617,2024-01-15,organic,UK,desktop,price_sensitive,treatment,False,False
41618,2024-01-22,organic,US,desktop,power,control,True,True
